user_id,numAnniElite,numAmici,sCompl,fans,review_count,useful,funny,cool,valore
tZvYgmDECZRgS7tjtakw3Q,0,0,0,0,1,0,0,0,0.06
46J59eHvMwhH-lWsoz82tA,0,0,0,0,3,1,1,0,0.4
k8nX4gjbrTWApLG5pMCW2g,0,0,1,0,12,0,0,0,0.82
M8K1HIVHKT-NXm2Q5rfuiQ,0,0,0,0,5,1,0,0,0.49
69hj2MluZaai3zX2brzyRQ,0,0,0,0,2,1,0,0,0.31
ecpiu02iPT41FUloSwHNng,0,0,0,1,11,6,4,1,2.1
knngGn9emNiajEyk5p6cNQ,0,0,1,0,24,0,0,0,1.54
O0yqehyRnsPPck0U7gmL3g,0,0,0,0,3,5,0,0,1.13
m4m7wZ7qq8VFygTXuqXtug,0,0,2,0,4,0,0,0,0.44
Gxj8ByxrQO2TlzLvIOgMpw,0,0,0,0,1,0,0,0,0.06
fDFuwYoJziFQ9wI0dpI6RQ,0,0,1,0,9,0,0,0,0.64
m3LXSuwNCYz3qu6--v-K9A,0,0,0,0,2,0,0,0,0.12
LkSkm9OrbNXAF04vHJrpzw,0,0,0,0,12,0,2,6,1.08
ovGTlUtMcrSZHsGH1DdAfg,0,0,0,0,1,0,0,0,0.06
KPgHism34eTcCyGlkKOaEA,0,0,0,0,3,1,0,0,0.37
sqZW8PbJMf9pIl9BtHQfnw,0,0,0,0,1,0,0,0,0.06
V1CKoN6NDzJIRM5RDavHRA,0,0,0,0,12,0,0,0,0.72
AI2zJa6MRlrSA9ObnEjirA,0,0,0,0,6,1,0,0,0.55
8JK2OLuPoSN5kxX4XtL2yw,0,0,0,0,2,0,0,0,0.12
IVstsQDAnuSF86F-VZXOng,0,0,1,0,1,0,0,1,0.21000000000000002
7_EpjzW53kaqRrHdhf2W-g,0,0,0,0,4,0,0,0,0.24
UVVpMz4kCJQcLgnrOOurig,0,0,0,0,2,1,0,0,0.31
Bcd1SUVADMT8Enyk07tdHQ,0,0,0,0,40,0,0,0,2.4
EeYSd2G1eb4KdVFB9UXxpQ,0,0,0,0,3,4,1,1,1.02
6ic5MhsKPBdxpsc0VA-EVQ,0,0,0,0,1,0,0,0,0.06
-S5OtNhE_f9GM1p-NbMdrQ,0,0,0,0,1,0,0,0,0.06
XCsZDI9HyxtKLO9XY8couQ,0,0,0,0,1,0,0,0,0.06
b25Rt8yH61zc8O20pEv52Q,0,0,0,0,1,0,0,0,0.06
D8DT1KUJ7mypDu3OlPirVA,0,0,0,0,2,0,0,0,0.12
8eGytWS1V5mtFpH-SUEBFw,0,0,0,0,7,4,0,0,1.18
0zh0OS8ARQYeiot6Ik4Vrw,0,0,0,0,5,25,1,0,5.08
mFdywM1ZDDCxgvRKuuy4KQ,0,0,0,0,8,6,0,0,1.62
ErFpNz7u0RISzgjp2yeGmw,0,0,0,0,4,0,0,0,0.24
4S3mpcDFkynfhAx8BQc4uQ,0,0,0,0,2,0,0,0,0.12
xUXkMgkYHDQRTrRYffuttw,0,0,0,0,3,0,0,0,0.18
InHSK67ums0ewa8GrJNaSQ,0,0,1,0,11,0,0,0,0.7599999999999999
HkrnxHLDNFmSFddvv4K0Hg,0,0,0,0,4,3,1,0,0.8400000000000001
60uV8J1ytTDvxhU_z2lkdA,0,0,0,0,5,0,0,0,0.3
Y34KiFSbYO2A6ROsoYWStA,0,0,0,0,23,3,0,0,1.95
rEELLTRzxbGKW6zgK1rlGA,0,0,0,0,3,0,0,0,0.18
4wEUfPdUlrJg96U-7SjWPA,0,0,0,0,6,0,0,0,0.36
OCjs9-jozS6XkSZohG96Yg,0,0,1,0,7,0,0,0,0.52
NocwL1uv-QjEp7DkFpQGxw,0,0,0,0,10,0,0,0,0.6
VzhoggXIob-ds7JmAsAzkQ,0,0,0,0,5,0,0,0,0.3
8SANDXTkQ0GJzvH9DcM5xA,0,0,2,0,3,1,1,0,0.6000000000000001
TCTv3qPdwoOqXvhOMLoTkg,0,0,0,0,1,0,0,0,0.06
A3CmRhySa_NCO1mA-GuzCQ,0,0,0,0,5,3,0,0,0.8700000000000001
vvXSigBHBlPrBN9lHuyQVg,0,0,2,1,7,0,0,0,0.75
JYcNSTbwhcKmepIJ3lZUqw,0,0,0,0,1,0,0,0,0.06
CnQEXtdX1pbYEhL173Hmug,0,0,0,0,1,0,0,0,0.06
wN8-Mr7oUvsumJLrVt4zew,0,0,1,1,5,9,1,0,2.27
ULTIVs9F0KuKOVznbt5zwQ,0,0,1,0,18,1,0,1,1.4200000000000002
MpBMyuAuGbERjvLei_AN_w,0,0,1,0,17,9,0,0,2.83
MO0Er6EH-woq5tpUHLfLsg,0,0,1,0,2,1,0,0,0.41000000000000003
00rCDskF06OmaI5b7hJsdA,0,0,1,0,1,0,0,0,0.16
R37L-xsl69dUwQn4fUHtcw,0,0,0,0,6,0,0,0,0.36
Wr07NKc6syGlDfyEsSfZyA,0,0,0,0,4,1,0,0,0.43
PBd_gPdP_McyqiTPtp6HnQ,0,0,0,0,4,2,0,0,0.62
Rh0sY0YiQ41hiuPNx3Bhig,0,0,0,0,24,3,0,0,2.01
YVwyj9J9GT4B4RaGQenHnw,0,0,0,0,3,0,0,0,0.18
FuiMFmm_Ic2j0TDS3IywXQ,0,0,0,0,1,0,0,0,0.06
lqT2cKX2xCKI9aYLUHtixw,0,0,3,0,151,70,1,5,22.940000000000005
JI7ZSzug-vYleUDnQ9LtTA,0,0,0,0,1,0,0,0,0.06
m3OKKEHXddXSdCdeEhCU4g,0,0,1,0,2,0,0,0,0.22
dY6D2L-q1k08PzxaPtvDPA,0,0,0,0,10,0,0,0,0.6
0ooxTWQk4nsF1K7pGzIFig,0,0,0,0,4,0,0,0,0.24
YvSZpZXvYdsflCqOyyZfmw,0,0,0,0,3,0,0,0,0.18
JjroDsYA7fhF3tLby8RrnA,0,0,0,0,7,0,0,0,0.42
PtE9iKoQbShnvR5qTfMokw,0,0,0,0,1,0,0,0,0.06
odDSTgd-4IYFR24W_-fjBA,0,0,0,0,2,0,0,0,0.12
p0GqHf8fdZDIsNfwx7XyFg,0,0,0,0,0,0,0,0,0.0
kTfpiiQLNMO-X0m9SkHo-g,0,0,0,0,1,0,0,0,0.06
un0LVvPkMW-XYo-zvt4aHg,0,0,1,0,13,0,0,0,0.88
eAiKcLVuYC9-zsLEQIu-bg,0,0,0,0,1,0,0,0,0.06
u1-Z5dV4r_fHfbyPhNGpSA,0,0,0,0,3,0,0,0,0.18
nG3PG519AEJSjw1uIXkr0w,0,0,5,0,3,1,1,1,0.95
NmpdMYNh4ULAFIxx5KojfA,0,0,0,0,4,0,0,0,0.24
taDgCwSO4pSldQfY88_2SQ,0,0,0,0,1,1,0,0,0.25
oY9ZkOjJJ_zShYQ4AsZ7CQ,0,0,6,0,227,1,0,0,14.409999999999998
2JmJwurQvDAwnU41WJ8VwQ,0,0,0,0,2,0,0,0,0.12
yhkVWCRIqvgXWU2zijPlBA,0,0,0,0,7,0,0,0,0.42
RcLaLDOiDOvDeTOMdlkJkg,0,2,0,0,4,0,0,0,0.44
2XxgIAQBy_-Wq6cX9PPVdA,0,20,0,0,30,15,0,1,6.7
Hlmr1pEVgPGg86ZOw-T0Dw,0,1,1,1,44,30,1,0,8.7
At5MUv19awF7tK9w4ZtOdg,0,2,0,0,7,8,0,1,2.19
mpc0Uf10ZgBu0iCu9WUb5g,0,6,0,0,2,1,1,0,0.9400000000000002
mYy3XXynNY8wkk9wxcIytg,0,2,4,0,3,1,0,1,1.02
d1gPJtUJKaJt2788Dd1Ozg,0,18,0,0,7,0,0,0,2.22
-SsNDiGxlXUsAup0Ymd7EQ,0,6,0,0,6,4,1,0,1.7500000000000002
kHfSZqlYDNKoNSSpENZ38w,0,1,0,0,2,0,0,0,0.22
NOxybRLzq3MBBhl79hF_4A,0,3,9,1,18,15,3,0,5.35
N4YYATDhYafNEPdu95ceWg,0,23,3,3,68,116,33,9,30.549999999999997
Mf_Ji22D-1XqM4jH-5J9MA,0,81,0,0,63,9,0,0,13.59
wJJISh1IpY1_BguOXmVKoQ,0,3,0,0,1,0,0,0,0.36000000000000004
vX4N2DgefAMhUiSl3l7HUw,0,1,0,0,6,1,0,0,0.6499999999999999
2gjUwV13PH-EcaET5V-Dzg,0,10,0,0,5,0,0,0,1.3
1NgVitwr6Rqxbtd0a5_Eyw,0,2,0,1,47,11,2,2,5.3999999999999995
YY2e0tVRMjii-R4UZmGu_g,0,1,0,0,15,0,0,0,0.9999999999999999
t6AOOxUmPa3iRVoPra_lPQ,0,71,0,1,3,0,0,0,7.41
CRyhISXP8bFgr1oigtgUsQ,0,4,0,0,9,0,0,0,0.9400000000000001
Fjs3JrA0gy9H5zHqY30nPQ,0,23,0,0,1,0,0,0,2.3600000000000003
Iwfn2L6_azseMrYYopeCEA,0,24,0,0,1,0,0,0,2.4600000000000004
CII7ZpjbiSM_m_C62QkfAA,0,3,16,4,105,17,16,12,13.030000000000001
3liNvbYIzdX0bKkvGSAzCw,0,1,0,1,4,0,0,0,0.47
GtblhGgJPgdNrrIDybv0YQ,0,1,0,0,4,0,0,0,0.33999999999999997
umfWB7-2eElTmchShFF8RA,0,1,0,0,2,3,0,1,0.8400000000000001
zIhDJ60yF2ed3q6Bs79-Xg,0,1,0,1,4,4,0,0,1.23
kl9Y-scTjWnI74ToVSf_qQ,0,10,0,0,2,5,1,0,2.1
FrvziKz_eOQ-dGd56CxTIw,0,1,0,0,11,0,0,0,0.7599999999999999
G-IpsyQQwhZblmXS7ldCug,0,6,0,0,1,0,0,0,0.6600000000000001
5I8NAntem913UCiEliWS7g,0,46,7,0,15,74,12,19,21.57
xhexvsRDzLdG9N-sn6lh3Q,0,1,0,1,7,0,0,0,0.65
QrtY7-PmgiBkBT8LPYSqwQ,0,1,0,0,45,0,0,0,2.8
iiL4ROajSo6wFzTQd_yz8w,0,1,3,0,3,0,0,0,0.5800000000000001
mEOqyRKm77utAvjwNvw09g,0,2,0,0,1,0,0,0,0.26
_6i8UFfDa-ngV01I0pQm_g,0,3,3,0,12,0,0,0,1.32
elsr9c6oYR8kiHJYzAfGtQ,0,1,0,0,4,0,0,0,0.33999999999999997
QmgCNtiQQzHzWsGhnSIZ0w,0,10,0,1,28,8,3,2,4.52
ggjCzega5htWxH843l4Ppw,0,4,2,0,38,2,0,0,3.26
fIa2VcZjOvV0G7HwpPUhkw,2,175,20,3,60,6,14,9,25.6
AXCz4Q7M9P2wf3Qj_zVllw,0,2,0,0,1,1,0,0,0.45
XOLuiZNgqW0QPg3uIFoJaQ,0,1,0,0,20,0,1,0,1.33
WQNN6QBjXe828s53yDJVvw,0,6,3,0,12,34,14,21,9.55
HTxr-1ejjzpl30BJSASB7A,0,4,0,0,3,0,0,0,0.5800000000000001
ke1rWZI0iPI3-MtBYOSl3g,0,4,1,0,14,8,2,2,3.0200000000000005
p4IOFFjlJavC8VqmSdFraw,0,4,0,0,2,0,0,1,0.5700000000000001
v_3o_5E8RrLp2J0CBj7x5A,0,1,0,0,3,0,0,0,0.28
QMa9XOVvVbqH70i6tWsxrw,0,33,0,0,3,1,0,0,3.6700000000000004
oJZSh5oSw_YG25FXg_uIvA,0,3,0,0,10,2,0,0,1.28
sGDvVsV6VSEs_68FyZZVKw,0,0,0,0,1,0,0,0,0.06
bYo4ftNH40IX138DUYu0PQ,0,9,2,2,30,1,0,0,3.3499999999999996
w0gfISq2ZIYdXdmj7xKnbA,0,0,0,0,1,0,0,0,0.06
kCOvcU_tdfrPTvwXICWu4Q,0,0,0,0,1,1,0,0,0.25
2SgYqYxPLODqMSGKhnCulw,0,0,0,0,7,0,0,0,0.42
Y-SGoNrGRLGWZwkKLo7-XA,0,0,0,0,1,0,0,0,0.06
m7GgFXQzjcz9lGMInm1tIA,0,0,0,0,8,1,0,0,0.6699999999999999
DUNTk40HtV-zyaRR1YiIjA,0,0,0,0,2,0,0,0,0.12
aHs4aXSU5b-1mPW8dAursg,0,0,0,0,3,0,0,0,0.18
vQpVsMSK2h6YR8-i6jcprw,0,0,1,0,1,0,0,0,0.16
bVx-qpx21CQj4NDaHNh_AQ,0,0,0,0,4,0,0,0,0.24
NzV7pGfrBXBccJX48s78CQ,0,0,0,0,10,0,0,0,0.6
WYrJ4cz1u1_feJHWZqD5TQ,0,0,0,0,1,0,0,0,0.06
zG5g_j5mY3AguqT6Z4jY8w,0,0,0,0,2,0,0,0,0.12
alyNNZ3YdoD4qNZnCCmn2w,0,0,0,0,1,0,0,0,0.06
8kKQhOn-g9YjkTu4Ag5Ojg,0,0,0,0,25,3,1,1,2.15
kldYO5gOqQMDGTIezCH2-w,0,0,0,0,18,0,0,0,1.08
m9LBoYuFCYLgHaGCHInxNQ,0,0,0,0,1,0,0,0,0.06
nRWgG_ck5zFyAjZLm4yuVg,0,0,0,0,4,3,0,0,0.81
KIW7Xvd6FE5ZE9PenSvr4g,0,0,0,0,6,0,0,0,0.36
sOnS8_fKqdlu8Ay3xcszfA,0,0,0,0,5,5,0,0,1.25
AFi23klsxrxkaZRaYw9ZaQ,0,0,0,0,1,0,1,0,0.09
0HS4qOiao5OFUjCJwEeVUQ,0,0,0,0,2,0,0,0,0.12
r6tgMf94EHLftxNF9Fku9Q,0,0,0,0,2,28,28,8,6.680000000000001
LralIzk3diQHmXw14p6Mtg,0,0,0,0,9,0,1,0,0.5700000000000001
zQBIIm09mut6lHZYdBLC1w,0,0,0,0,1,0,0,0,0.06
pMmJqXDigoX_6bdSALREtA,0,0,0,0,1,0,0,0,0.06
VQGVHIXyVHmDMYkNHXk27g,0,0,0,0,3,0,0,1,0.22999999999999998
Q6_1BUW-Pb6mgcALrDT9Ng,0,0,0,0,1,0,0,0,0.06
6cYXyJE-qAR0injjjEcHfA,0,0,0,0,2,1,0,0,0.31
mmidrSQTdX_np-05OU-wLg,0,0,0,0,15,1,0,0,1.0899999999999999
c1lJS6fZPMT2vq6k5rn2lA,0,0,1,0,2,0,0,0,0.22
kCLkj2ICiqSmdR35gkVllw,0,0,0,0,1,0,0,0,0.06
OP4XyhmMK6gHZQava6RdOw,0,0,0,0,1,0,0,0,0.06
ld-iE8bQfwowPen3TEoeBw,0,0,0,2,45,0,0,0,2.96
EeEDOrhQB7qXIKHuzHbEYQ,0,0,0,0,2,0,0,0,0.12
-CxO_iND5JiC_QvzRb7TRA,0,0,0,0,2,0,0,0,0.12
iFdoNNUThWir2FLvEITe6w,0,0,0,0,2,0,0,0,0.12
jQMP-XdB3u2amHEqfte1cw,0,0,0,0,6,19,5,4,4.32
kLpwYkR-XW87qNT0yF7yAw,0,0,0,0,19,0,0,0,1.14
my1neYYqi9ecK7gJQSh8NQ,0,0,1,0,11,5,0,1,1.76
rtbZkjmtkO51xXciiVb7Lg,0,0,1,0,13,1,0,0,1.07
j0vYgxIqEk0TSWM39INbbQ,0,0,0,0,2,0,0,0,0.12
ie3Fwb7kQW8w4_6kb93IwQ,0,0,2,0,28,4,0,0,2.6399999999999997
ucdAV6qhol6auMCg4jhLgw,0,0,0,0,1,0,0,0,0.06
E2yHnMe3PlCfDAFtZ6VnQQ,0,0,0,0,1,0,0,0,0.06
DagQS9Ef5PVSxPDmj4a_Xw,0,0,0,0,5,0,0,0,0.3
LT99qJ2fBK3VI2gEKQR0tg,0,0,0,0,6,0,0,0,0.36
ezTJs0DFQZ860RaSXVc6YA,0,0,0,0,20,0,0,0,1.2
ncu5R6dXIgDaObN-0GPtPA,0,133,0,0,1,0,0,0,13.360000000000001
FICLIKedKoNdYEg1SCuRRA,0,0,0,0,4,0,0,0,0.24
FPrDwLGFRNjW_RMybeNomg,0,0,0,0,1,0,0,0,0.06
6iTM8xV5QeW4_0P-GTLA-Q,0,0,0,0,2,2,0,0,0.5
rwL5M_aG0hPPK6aCLvNUfg,0,0,0,0,9,0,0,0,0.54
T6m7XxBMp4t99ovVRtG8ng,0,0,0,0,8,0,0,0,0.48
tLTfi-I5RRw94yOh4fxp3g,0,0,0,0,1,0,0,0,0.06
lfj46-zDjAH1i1VMdT08Cg,0,0,0,0,15,0,0,0,0.8999999999999999
4zfD3ItcC_U08OvyXYLQ8A,0,0,0,0,4,0,0,0,0.24
I8UXIrJ3X8J8NMeiOy7_jQ,0,0,0,0,5,2,0,0,0.6799999999999999
g3ZVy5-DWApUm8TPu5GtfQ,0,0,0,0,5,0,0,0,0.3
L_-4CYvdnpsUGtewesNKdQ,0,0,0,0,1,0,0,0,0.06
rjPxoEOXIxtbDOv600U0bw,0,0,0,0,4,0,0,0,0.24
7F3wICMjk5DCO8QgXbMupw,0,0,0,0,1,0,0,0,0.06
Zzf3n5RkK-0iou70CfbUcA,0,0,0,0,1,0,0,0,0.06
hw-R-JTkBMa22Vk8iq-D1Q,0,0,1,0,3,0,1,0,0.31000000000000005
LIHlbBXL5LsOyNpQVAU3lg,0,0,2,2,26,3,0,2,2.69
QqRoiXbqUsQ9v0j7uGXjEw,0,0,0,0,3,0,0,0,0.18
U3xrj8P67nNX3bBOGx5-rg,0,0,0,0,2,0,0,0,0.12
Vi-rZI4J6Q1AvOVF5HOHaQ,0,0,0,0,4,0,0,1,0.29
fMOX6dYvyUbys3Gpm8kPbA,0,0,1,0,14,4,0,0,1.7
kpPysbRZJfiILNbyPoY4eA,0,0,0,0,1,1,0,0,0.25
yYTWO4RT2Pd5Xoarbvcn-w,0,0,0,0,1,0,0,0,0.06
KpeV4rizqslYclHTehtPPA,0,0,0,0,1,0,0,0,0.06
cVMtI8r16lRLQCUg69-BzA,0,0,0,0,3,0,0,0,0.18
Hq9VdPo6sNa1Bmuq9UEfKA,0,0,0,0,14,0,0,0,0.84
whnyrr4ePL4kjQUoziRbMA,0,0,0,0,4,28,2,10,6.12
V2bWakML7q8egMsXGJYBfQ,0,0,0,0,4,0,0,0,0.24
-NIY-S9pPmHZZEiPPBwq2g,0,0,0,0,7,0,0,0,0.42
CrEadNMEhrZPxZlgbQr8dw,0,0,2,0,1,0,0,0,0.26
Dqtq7QkUy4cgg7BYsjYOPQ,0,0,0,0,3,6,0,0,1.32
Fxb6X6nCEogTsSOjQRIYEA,0,0,0,0,1,0,0,0,0.06
VJPI3mRlPtBQjZxQTckscw,0,0,1,0,2,0,0,0,0.22
hOpYDVBM6PJx8nqnCYsTiQ,0,0,0,0,2,0,0,0,0.12
OKPjkYHOl3ttV1HsrpHa5Q,0,0,0,0,2,0,0,0,0.12
OOQlJIUgKAmVKJwLlj19vw,0,0,0,0,1,0,0,0,0.06
3FDYov_NhtvV2uU-WxnaNw,0,0,0,0,1,0,0,0,0.06
HPFHbHeNvAr-CJPZxiE5KA,0,0,1,0,22,0,1,0,1.45
01tHAwU4YqXcspMe-s9T6w,0,0,0,0,1,0,0,0,0.06
qpFaT7-IHNYe4Kt9-TWy9w,0,0,0,0,1,0,0,0,0.06
tcRJ9gdG5gx3RybxHr9msA,0,0,0,0,7,0,0,0,0.42
8CyTI8-NlklN-ERE8mPbrw,0,0,2,0,79,81,20,3,21.080000000000002
BpDscgX9RfIhiEusPQ_5-w,0,0,0,0,3,1,0,1,0.42
W_ZhHUW2DKgegGFUXJR3lQ,0,0,1,0,5,4,0,0,1.1600000000000001
PKNx4uTECTKztC5JG0gJHg,0,0,0,0,1,0,0,0,0.06
c8fufAZEbHl16o-Ll3sGZQ,0,0,0,0,1,0,0,0,0.06
1a-xyFFdow8siJC4W7gBHw,0,0,0,0,1,0,0,0,0.06
W8pebJsFBKVfU5ObxzvjmQ,0,0,0,0,1,0,0,0,0.06
H1FmDiWYLjM8m-g95sIf9Q,0,0,0,0,4,0,0,0,0.24
XwF584TZOylPRTn0ZrKGBg,0,0,0,0,1,0,0,0,0.06
lmtur8YlKwhv5h7eb0XBHg,0,0,0,1,18,1,0,0,1.4
reh_g_yxmGo2cOta7MzyuQ,0,0,2,1,4,2,0,0,0.9500000000000001
VgohpzUFwRIjaRjxRpMfgw,0,0,0,0,6,0,0,0,0.36
giZ9paqKNwYJLC71SkoVBg,0,0,0,0,3,0,0,0,0.18
bUJsEDChWfpLDzSIlJ_9LA,0,0,0,0,1,1,0,0,0.25
ACLoKW0VOgsfV9pAY40PMA,0,0,0,0,5,0,0,0,0.3
Ne2_5QIqvSVj4NvPAI-EXw,0,0,0,0,3,0,0,0,0.18
5a7vQkN1q6a4zr2XNoLqlQ,0,0,0,0,1,0,0,0,0.06
fuYZ1KzvEu7YuUgnSTlS9g,0,0,0,0,7,0,0,0,0.42
y1rLI3XtMXcZDVU-Ia-Wog,0,0,0,0,1,0,0,0,0.06
OyVF_1EyYMKAnmhTTl5rYQ,0,0,0,0,18,9,0,0,2.79
hMi5PpuutLbh03oK66tnmA,0,0,0,0,2,4,1,1,0.9600000000000001
nSbWOcI3XFzRf6Uwo2l_Nw,0,0,0,0,16,1,0,0,1.15
E0dKudGHOKX7e_g0Usi0zg,0,0,0,0,1,0,0,0,0.06
8TH0OOT1719SNspYrk5vGw,0,0,1,0,1,0,0,0,0.16
BpVEKtdcjFLY_74NbeyWsQ,0,0,1,0,3,0,0,0,0.28
QyWJzOm_HkpOSILQ3PZIgg,0,0,0,0,10,0,0,0,0.6
8rg9BOApvoSlRVKxJ5PmMQ,0,0,0,0,1,0,0,0,0.06
97ckT5lRwUlVtJarxCquKw,0,0,0,0,1,0,0,0,0.06
M7cZ3ZQUEa2f0sFXAD4Hpg,0,0,0,0,1,0,0,0,0.06
DupurwRbIJOSm_DxM3OE4A,0,0,0,1,2,0,0,0,0.25
BBkF8EvtONGq8qUBV3lKtw,0,6,0,0,2,0,0,0,0.7200000000000001
pZVAJKkEQWNlGZSMePwMyA,0,0,0,0,2,0,0,0,0.12
mWLsHGIDhOhWgSocyKNCWQ,0,15,1,0,10,2,0,0,2.58
WhQnrdyVL357lTZvo9QfIw,0,2,1,0,9,0,0,0,0.84
DXkYM4CjkBXLcMMB2rwEHQ,0,4,0,0,6,1,2,0,1.01
0RH33SJZPxyWjRK5NjRIpQ,0,44,1,0,16,18,2,0,8.94
Gfp3l3WItEvfUTQMDdaKnQ,0,7,0,1,21,0,1,2,2.22
rTM0j1KK1_x3s_IRidvNgw,0,24,10,2,65,5,0,0,8.51
18zqdD4uI3C9Mk6UpW6sgw,0,2,0,0,17,50,15,5,11.42
XzVD1g7_lphe6KYrwC9_Uw,0,2,0,0,11,4,2,3,1.83
2u92IeOrui_jcgRwHdyr2g,1,2,10,0,16,0,0,0,2.21
L4GL72RfRxGcE3ZqL3b2xQ,0,1,0,0,5,2,0,0,0.78
39zM6G7WDTHh32Fz-SZ3lg,0,43,1,0,2,0,0,0,4.52
KwQ1vfAkBiM0GVh9d2-dSQ,0,5,0,0,6,1,0,1,1.1
NYz9sqW2TlMnu9zw71zctw,0,6,0,0,1,0,0,0,0.6600000000000001
l5LIHRbIdmONuOvNfgB6Ag,0,39,0,0,1,0,0,0,3.9600000000000004
WhgZtJF4maYx-F1-UVRHnw,0,24,0,0,11,0,0,0,3.0600000000000005
0dQrQFlOZDlT2a4Ckc8CHQ,0,59,1,0,8,1,4,0,6.790000000000001
W1KXNa8rJmchIBGNBN9Tqw,0,0,0,0,29,0,0,0,1.74
lFadl-NNQQ_F0VhuFUlbZw,0,0,0,0,10,3,0,0,1.17
dEtmyFwpDqAx-mSufEfuyA,0,0,0,0,2,0,0,0,0.12
VWUbWjvvROwx8Rpn9jEmjw,0,0,0,0,7,2,0,0,0.8
_o64YQhgB13vbNfFlTdZFg,0,0,0,0,1,0,0,0,0.06
x3UEaydnkVPL_MyuY2U6qg,0,0,0,0,1,0,0,0,0.06
6pUqO5Ozu-ewk1U_NnzolQ,0,0,0,0,3,2,0,0,0.56
ZGfUl9Poa6CNR7vjw1SJ0A,0,0,0,0,2,0,0,0,0.12
g1sK3DyTQwKHa_BOSrh0ng,0,0,0,0,1,0,0,0,0.06
FcZOzlnJrWau61sgCAtjwA,0,0,1,0,8,0,1,1,0.66
MqnHrKsXAqh15hXAVsJqng,0,0,0,0,7,0,0,1,0.47
VAu5zCqdLUKiVAZqIrDKWg,0,0,0,0,1,0,0,0,0.06
nl2zmTuXfAxRUHniVE1AtA,0,0,0,0,17,0,0,0,1.02
AD8Ap9Gm1pW0Q22JgEpVQA,0,0,0,0,1,1,0,0,0.25
bn905GaZhGa5M2Zav-ZbwQ,0,0,1,0,10,4,0,0,1.46
Ur1JfuDFU7BzE-8baVNb4w,0,0,0,0,2,2,0,0,0.5
zGIMzhkEAOTZadm9YzFD0A,0,0,0,0,6,0,0,0,0.36
S62H4VJhktpIAODW6LRNzA,0,0,0,0,1,1,0,0,0.25
sER9xW6_3XJlzLpvygGw0g,0,0,0,0,3,0,0,0,0.18
1su1mWCfekkMmi5LJT2VIg,0,0,0,0,67,40,1,1,11.7
lSmG0wccT4BIbg_AaO8DdQ,0,0,0,0,3,0,0,0,0.18
fPvaQTfg6txwSCbE7rEFGQ,0,0,0,0,1,0,0,0,0.06
B3U2mj8S8DjbmArkiHcAQA,0,0,0,0,2,0,0,0,0.12
Wia2hy55VHhMr_jaUCrt_w,0,0,0,0,1,0,0,0,0.06
ammEBWUi20FYbQsWfLYgMQ,0,0,0,0,1,0,0,0,0.06
VRK9iE-Fbi1NZqcRJN0c_w,0,0,1,0,1,0,0,0,0.16
jRo2Pp3TpEomY5fdJD4BHA,0,0,0,0,2,0,0,0,0.12
oTPTiytWegdLkQ9FlnkIUQ,0,0,0,0,1,0,0,0,0.06
hsc-z0NqIFhNyqkz4S3PKg,0,0,0,0,3,0,0,0,0.18
4UFC2ifPCJ_svrJG_k3CZQ,0,0,0,0,16,5,0,0,1.91
CzzvIWPUuCZ7L1t9Ncobmg,0,75,1,0,9,0,0,0,8.139999999999999
VTV5_8aNdvujVSlgypcQsg,0,0,0,0,1,0,0,0,0.06
i4HrFiKqUpRQoVKWikIcfg,0,0,0,0,3,1,0,0,0.37
MyWpzpDAD2Zt0oKQJzsBFA,0,0,0,0,6,0,0,0,0.36
-IEIUnkjjzNwvNAb6Ok8wg,0,0,0,0,1,0,0,0,0.06
vG3SGyE9ZIqIXnkK_-I4MA,0,0,0,0,35,0,0,0,2.1
07PMxJajXDMvYB6afdnNig,0,0,0,0,1,0,0,0,0.06
NSVyw8gWNcaoR-SXO4v8aA,0,0,0,0,0,0,0,0,0.0
zraX5ygYqrZcB0-5CEatZQ,0,0,1,1,103,11,0,5,8.75
dCiGqdsLnKdFRyYm-ajfUA,0,0,0,0,1,0,0,0,0.06
BRyToQ6ytuX0UL-nE5i1fg,0,0,1,0,6,0,0,0,0.45999999999999996
IatuxxogcxUjGSyUeJxfug,0,51,4,5,43,68,9,8,22.319999999999997
c_OcfA6CDwzLt13UOcPTYA,0,0,0,0,19,0,0,0,1.14
RF1s-TGELOW6suqIyVEobg,0,0,1,0,11,38,0,0,7.9799999999999995
7D5DYooWw8ZrvENb254-AQ,0,0,0,0,5,0,0,0,0.3
NfqCAcG4PbBZTYvdz8vwpA,0,0,1,0,6,0,0,0,0.45999999999999996
sQ3iQ6RbTxVpEtyiLYQsvw,0,0,0,0,2,0,0,0,0.12
5fjgFl7o7l01wlp9cq_KSQ,0,0,2,0,3,0,0,0,0.38
NydiNs03Mr8k-UEQlwvlWQ,0,0,0,0,2,1,0,0,0.31
UWwn9aeokOiIvot1B_e7PA,0,0,0,0,1,0,0,0,0.06
rVlICRiinUza9dSkYxVAkw,0,0,0,0,5,0,0,0,0.3
lUQzbz84E30c4L-JbqE3FQ,0,0,1,0,3,0,0,0,0.28
1OuFRzppeTtaEEWvc82J-A,0,0,0,0,2,0,0,0,0.12
MzEnYCyZlRYQRISNMXTWIg,0,0,0,0,1,3,5,1,0.8300000000000002
t4H7h3RLbp97kgjaPkLuVg,0,0,0,0,3,0,0,0,0.18
TjOC3fII6CSeFlQEBLRk3w,0,0,0,0,2,0,0,0,0.12
